index,PERMANENT_NAME,DISPLAY_NAME,MAIN_PIC_ID,CITY,STATE,COUNTRY_CODE,MEMBER_SINCE,PERSONAL_URL,OCCUPATION,LOAN_BECAUSE,OTHER_INFO,LOAN_PURCHASE_NUM,INVITED_BY,NUM_INVITED
1181607,inge6641,Inge,,St. Nom la Bret,,FR,1236871327,,consultante,,,4,,0
317896,grace6589,Grace,2417487.0,,,AU,1484560110,,,,,1,Brittany,0
843757,leslie9627,Leslie,,,,,1419223438,,,,,6,Bryan,0
832298,karen36218270,KAREN,1742699.0,,,,1416844921,,,,,15,Thomas,0
461956,sarah10729388,sarah,,,,,1355906253,,,,,14,Helena,0
1105937,jill39694917,Jill,,,,,1400012914,,,,,2,Cynthia,0
567217,gaelyn1972,Gaelyn,,San Mateo,CA,US,1227287732,,,,,90,,3
1037459,rachel2074,Rachel,1050206.0,Providence,RI,US,1332243448,,,,,4,,0
351153,phat9039,Phat,,,,,1588158400,,,,,1,,0
470480,brooke8253,Brooke,679731.0,Dallas,Texas,US,1293512877,,,,,1,,0
31046,sarah76437900,Sarah,,,,,1577050586,,,,,1,,0
1100487,fernando9484,Fernando,,,,,1375293215,,,,,1,,0
419692,megan4468,Megan,,,,,1385792600,,,,,1,Kelly,0
353125,charlotte8007,Charlotte,,,,,1515953553,,,,,3,,0
1263471,carolyn2066,carolyn,,Kaufman,TX,US,1170712198,,business owner,,,1,,0
1474150,tiziana3182,Tiziana,2155191.0,,,,1460996769,,,,,5,,0
41062,valerie9508,Valerie,,,,,1343077507,,,,,5,,0
1179354,seaturtles9418,Sea Turtles,96636.0,,,US,1197389387,,kids,,,2,,0
287225,raluca3824,Raluca,,,,,1395211937,,,,,2,,0
543779,urbanfantastic,Anton Marks,1935398.0,Southall,Middlesex,GB,1222895890,www.anton-marks.com,Writer,I want to give back.,,9,,0
203565,carol7169,Carol,,,,,1356904695,,,,,1,Gloria,0
362413,daisy8856,Daisy,,,,,1539846419,,,,,1,,0
1316814,samuel6900,Samuel,,Christoval,TX,US,1220539816,,Nurse,,,1,,0
1312543,eric5073,Eric,,,,,1561992308,,,,,1,,0
161433,anna4124,Anna,,,,PL,1329252517,,,,,2,Marcin,0
825049,justin8147,Justin,1151506.0,Lancaster,MA,US,1343006785,http://justinchien.org,Computer engineer and Yoga teacher,Someone somewhere can use the loan to work toward a better future. ,"Developing the next generation micro-processors during the day. Facilitating the union of body, mind, and spirits of others at night. Always interested in trying new things, visiting new places, and meeting new people. Please feel free to say hello! ",20,,1
1358394,chris2166,Chris,244351.0,,Illinois,US,1229963450,,editor,,,1,Deb,1
249088,lisa13629171,Lisa,,Corpus Christi,Texas,US,1331340023,,,,,1,John,0
1024070,rose2270,Rose,1023414.0,Fairview,Pennsylvania,US,1331168336,,,,,1,John,0
610399,dianne11616907,Dianne,,,,,1475714261,,,,,9,John,0
243116,sandra2385,Sandra,,,,,1419971778,,,,,5,Joshua,0
156042,kathryn26162581,Kathryn,,,,,1555784830,,,,,1,,0
1405695,stephanie47243799,Stephanie,2079346.0,,,,1453049570,,,,,1,cogswell,0
304883,gabe7003,Gabe,,Atlanta,Georgia,US,1208204348,,student,,,5,Betty,0
576490,blanche2039,blanche,975327.0,novato,CA,US,1186349869,,teacher,,,2,,0
1474459,yandry1988,Yandry,,,,,1531974662,www.linkedin.com/in/yandrypozo/,Programmer,,,10,,0
112931,louise8815,Louise,,,,,1198362486,,realtor,,,1,,0
1191593,heather1336,Heather,,,,,1284256769,,Teacher,,,1,,0
260713,leslie1346,Leslie,42731.0,Livermore,CA,US,1163094706,,Wife/mother/full-time student,I feel very lucky and fortunate to live a comfortable life with my husband and daughters. ,Student/social services,7,,0
399965,jerryj8103,Jerry J,,,,,1382627054,,,,,1,Richard,0
579544,jim8012,Jim Moulton,844710.0,Bowdoin,ME,US,1187037886,http://www.jimmoulton.org,Educator,"I believe in people, and people need to be given chances.  I want to share some of the ""chances"" I have had...","I provide professional development to educators, primarily K-12 around technology integration and project based learning.",22,,5
554430,torbjorns,Torbjörn,1430309.0,Gothenburg,,,1379077619,,,,,297,,0
161981,quinta5243,Quinta,,,,,1461294289,,,,,1,,0
84253,aidan6299,Aidan,,Andover,Minnesota,US,1349387691,,,,,1,Oak View (Roberts),0
97034,marcony8604,marcony,1864371.0,,,,1429734043,,,,,1,,0
1051510,alexandra8344,Alexandra,,,,,1510886581,,,,,2,,0
398602,familjensvenknut6729,FamiljenSvenKnut,,,,,1449561856,,,,,4,,0
20189,kristie3963,Kristie,,,,,1562456682,,,,,2,,0
221905,stephen3291,Stephen,,,,,1418785137,,,,,2,Christy,0
1128329,wenjay7904,WenJay,2807140.0,,,US,1522067544,,,,,1,,0
20314,leslie5292,Leslie,,,,,1374090138,,,,,6,Lori,0
913867,brayan3637,Brayan,,,,,1395772207,,,,,1,,0
538371,matthew75465400,Matt B,,Aurora,IL,US,1539352822,,Business Owner,it is one small way to help those who want to make a better life for themselves and their family. Especially for those in areas that are under-served by financial institutions.,,3,,0
1169224,svena1669,Sven A.,,Frankfurt am Main,,DE,1232870373,,Financial Advisor,,,9,,1
1204917,kevin4047,Kevin,,,,,1357169172,,,,,1,Arlene,0
651151,emily8333,Emily,309038.0,Paris,,FR,1240470600,,writer,,,17,,3
881608,megan23675340,Megan,,Burnaby,British Columbia,CA,1249767227,,,,,1,,0
458048,eva1324,Eva,,,,,1390994326,,,,,1,,0
820408,debbie7499,Debbie,,,,,1577398240,,,,,2,,0
755881,walter8334,Walter,,Muir Beach,CA,US,1176318375,,Retired --USG,,,6,,0
346702,kanwal2913,kanwal,,,,,1489004945,,,,,1,,0
891975,chuck1293,Chuck,403009.0,Fort Collins,CO,US,1255121708,,Counselor,,,3,,0
664480,praveen1060,praveen,,,,,1527750176,,,,,2,,0
465793,ever3135,ever,,,,,1504650677,,,,,1,,0
129712,vaibhav3905,Vaibhav,2120401.0,,,,1457423900,,,,,1,,0
1032288,mira1996,Mira,,,,,1394647449,,,,,5,,0
1050402,melissa4416,Missi,844533.0,Orange,CA,US,1209412120,www.birdsofoh.com,business owner,"My Husband and I are small business owners as well and understand the importance of capital to get your business started or keep it going. Also, there is no better boss than yourself!","My business ""birds of ohio"" is a vintage textile print collection that sells vintage print swatches to fashion designers for inspiration. ",10,,1
1092214,goffadvisoryfund,Goff Advisory Fund,416913.0,London,London,GB,1218964639,,Teacher,"Like me, all people want to be happy and free from suffering.  I hope this fund will make some small difference in both regards.",I teach science to outstanding and generous 8th graders from the American School in London.,120,,10
1380261,cgqbz9298,威宾,,,,,1404040068,,,,,1,Wee Peng,0
383557,lorah1742,Lorah,,Traverse City,MI,US,1278436248,,Physician,,,8,,0
592508,darrell7149,Darrell,1195222.0,Santa Teresa,NM,US,1347561949,,,,,6,Craig,0
634644,julianna6553,Julianna,,,,,1355186221,,,,,1,,1
297651,leah6539,Leah,,,,,1362264658,,,,,1,Lachie,0
1189626,eric3057,Eric,,,,,1497976191,,,,,1,,0
1216173,laupias,Petri,,Helsinki,,FI,1203878449,,Engineering Manager,I can,,6,,1
166573,juan7170,Juan,1920710.0,,,,1435859294,,,,,2,Nilda,0
1027151,sara53944600,Sara,,Dubuque,IA,US,1331237402,,,,,1,Chelsea,0
436798,michael87678456,Michael,,,,,1498843922,,,,,6,william,0
1403014,jeanette1776,Jeanette,1216536.0,,,US,1350214313,,,,,22,Ashley,0
1030968,shivaniparikh4260,Shivani Parikh,,,,,1260415298,,dental assistant,,,2,Susan,0
1241540,wei7560,Wei,1542942.0,,,,1393478581,,,,,3,,0
497377,manish4226,Manish,,,,,1511904180,,,,,1,,0
876722,judith6414,Judith,2785377.0,Old Lyme,CT,US,1261853409,,Pet Sitter,,,9,Anna,0
1167803,veronique7487,veronique,254678.0,,,,1231788212,,PROJECT LEADER,,,6,,0
650141,haley11765663,Haley,679339.0,,,US,1293484289,,,,,2,,0
180140,camille8105,Camille,,Stoneham,MA,US,1197671443,,teacher,,,4,,0
898847,deihif8731,D,,,,,1535322575,,,,,2,,0
1256070,james1815,James,457128.0,Charleston,WV,US,1261687384,,,,,6,,0
1329913,tricia5415,Tricia,848771.0,Ottawa,Ontario,CA,1312981263,,,,,6,Stacy,0
1146567,brian4269,Brian,70837.0,Atlanta,GA,US,1189198835,,Global Client General Manager,this provides a unique way to assist those that are working hard to succeed.,,98,,2
1120501,joshua2853,Joshua,,,,,1403888379,,,,,55,Roger,0
226039,fiona2633,Fiona,157333.0,Portland,OR,US,1205617360,,Mom/Graphic Designer,I'm have an entrepreneurial spirit and am happy to support someone with a desire to create and pay it forward!,I use a computer to create design.,1,,0
414815,natalie8525,Natalie,,,,GB,1281778100,,,,,12,,0
242833,beth4849,Beth,,Denver,CO,US,1298338795,,,,,9,,2
1346632,heath2121,Heath,227870.0,Armadale,WA,AU,1227012375,,Self Employed,Everybody needs a little help sometimes :),,23,,1
1291618,amy7581,Amy,,Macquarie Fields,New South Wales,AU,1370573405,,,,,1,Larissa,0
1282650,julie1764,Julie,2426803.0,,,,1485447960,,,,,1,,0
695430,peewee3535,peewee,,Los Angeles,CA,US,1292727201,,Location Scout,,I find places to film TV commercials ,1,,0
1015376,nan1066,Nan,918332.0,,,,1321327898,,,,,1,John,0
121496,david90319190,David,,,,,1391040500,,,,,2,Anthony,0
1494489,mauricio5416,Mauricio,,,,,1394498185,,,,,4,,0
285239,dominik5935,Dominik,,,,,1395048335,,,,,1,,0
1026020,carla5597,Antoine Family,,Mississauga,,CA,1299173134,,Business Analyst,"Our family is very blessed with the necessities of life plus a few luxuries, this is a small way of reaching out and giving back.",,1,,0
1485358,bart3888,Bart,,Asse,Brabant,BE,1393498036,,,,,22,,0
1382809,grace3794,Grace,2307606.0,,,US,1473890077,,,,,1,,0
735693,mike98128886,Mike,,,,,1394008185,,,,,4,,0
449271,jessica8489,Jessica,,Redmond,WA,US,1325187322,,,,,1,,0
86992,matt3842,Matt,,,,,1195568332,,,,,7,Rachel,0
1055320,brett1373,Brett,2173654.0,,,US,1462460081,,,,,2,,0
1472508,dawn9277,Dawn,,Boston,MA,US,1295823768,,,,,8,,0
190331,laurie7093,Laurie,,,,,1198690923,,,,,5,Victoria,0
1222672,valerie11355025,Valerie,,,,,1571707991,,,,,1,,0
1054825,carl8117,Carl,,West Richland,WA,US,1255643265,,Engineer,,,32,,1
376952,oggie8306,Oggie,1618334.0,,,,1401812409,,,,,5,,0
1183862,alena1065,Alena,100850.0,Philadelphia,PA,US,1198076167,,Student,,,7,Eric,0
265780,logan4575,Logan,,,,,1556168642,,,,,1,,0
776173,kyla1417,Kyla,,,,,1395172458,,,,,1,,0
125751,sheilaandbob5623,Sheila and Bob,992009.0,Victoria,BC,CA,1327440555,,Retired,,,40,Greg,0
205589,anamita3919,Anamita,2124990.0,,,US,1457907219,,,,,1,,0
1162578,joanie2300,Joanie,616857.0,Ottawa,Ontario,CA,1195830975,,Student,,,8,,0
734783,melissa5619,Melissa,,,MA,US,1299027339,,,,,10,,0
903064,hilary8904,Hilary,,,,,1513275587,,,,,6,,0
320258,guillermojose7820,GUILLERMO JOSE,,,,,1394559802,,,,,1,,0
923675,jacqueline7557,Jacqueline,,,,,1442524045,,,,,5,,0
108611,eric46984204,Eric,,,,,1570718229,,,,,1,,0
1537892,jeff1006,Jeff,,Sacramento,CA,US,1263684909,,Consultant,Too few in this world have too much and too many have too little. It's time to balance accounts.,,23,Amy,0
759268,michelle7166,Michelle,,Boring,OR,US,1254302027,,,,,17,,0
270851,lisa9745,Lisa,,Fanwood,NJ,US,1181135630,,,,,4,,0
688417,clare3349,Clare,,,,,1199706814,,,,,5,aodan,0
747035,juliette9300,Juliette,1045799.0,,,US,1331918822,,,,,18,,1
1409399,julia90985897,Julia,,,,,1595865708,,,,,5,,0
741772,jade9841,Jade,,,,,1394671108,,,,,3,,0
595300,elizabeth1166,Elizabeth,,,,,1580257171,,,,,12,,0
901571,raul3019,Raul,,,,,1421134634,,,,,1,,0
339753,carlos2409,Carlos,1377474.0,,,,1371930157,,,,,13,Philippe,0
493859,tom41618396,Tom,,,,,1510945111,,,,,1,,0
315358,isabell7708,Izzy,1053160.0,Schaumburg,IL,US,1299771687,,Social Worker/Agent of Change,,,10,,3
550606,richard55402190,Richard,,,,,1312999034,,,,,6,,0
1405056,mela2752,Mela,,Portland,OR,US,1350852447,,,,,1,Karen,0
977043,sarah17999615,Sarah,,,,,1404141895,,,,,7,Piper & Chris,0
972969,Denise35758,Denise,982999.0,Madison,AL,US,1317692771,,,,,6,,0
182219,dale9359,Dale,,,,,1197928457,,,,,1,Matt and Jillian,0
321350,anna7248,anna,,,,,1394646339,,,,,1,,0
1162061,rett7708,Rett,,,,,1196034854,,,,,9,Kathy  and Doug,0
331336,roar8441,Roar,1459224.0,Hønefoss,Buskerud,NO,1249677432,,Engineer,,,7,,0
133683,joosc,Joos,1275055.0,Brussel,,BE,1357997744,,,,,6,Bart,0
198734,mike8260,Mike,,Berlin,MA,US,1162665224,,Sales & Management Trainer,,,87,,0
1133085,jifang2460,jifang,,,,,1381720054,,,,,1,GuiBao,0
66662,lizeth2618,Lizeth,2532855.0,,,ES,1495225613,,,,,1,,0
1449174,steven1767,Steven,809616.0,Portland,OR,US,1201548768,,Vice President - Consulting,I enjoy seeing the results of the loans and want to make a difference.,Computer specialist,39,,1
1493952,shawn1915,Shawn,1035255.0,St Louis,Missouri,US,1331599129,,,,,1,Kiva Staff,0
948777,armandas8527,Armandas,1421118.0,,,,1377812861,,,,,6,,0
607905,joshua1024,Joshua,,,,,1568073750,,,,,9,,0
1122380,kate1801,Kate,,,,,1564426297,,,,,1,,0
146422,darrel1599,Darrel,134932.0,San Francisco,CA,US,1204228365,,Engineer,Access to capital is the essential base requirement for economic freedom.,I work with developing protocols and technologies to further the growth of the Internet,9,,0
1363153,sara36789117,Sara,,,,,1346274754,,,,,5,Valerie,0
1213129,sneha4994,Sneha,,,,,1506113503,,,,,1,,0
430226,brandon50669560,Brandon,,,,,1475534239,,,,,6,,0
1397567,lori41629745,lori,,,,,1580250733,,,,,1,,0
1253980,lafur6547,Ólafur,,Reykjavik,Arbaer,IS,1331681349,,,,,1,John,0
1262955,nicole8059,Nicole,11384.0,Bryn Mawr,PA,US,1168361392,,Librarian,"After travelling in South America, I want to help people reach their small business goals through organizations like Kiva. I help because I can. ","I work at a small college in the library as the Image Specialist, which means I help people find and use images in their studies. ",15,,1
1282674,david55744787,David,,São José dos Campos,São Paulo,BR,1421166192,,,,,6,,0
282242,patricia5742,Patricia,371184.0,discovery bay,CA,US,1213136366,,bookkeeper,"I like the feeling of connection that lending gives to me. An empowered woman can make a difference, not only in a family , but a whole community and I like helping women accomplish empowerment.","I enter invoices into the computer, pay bills, collect payments, do the taxes, and try to balance all accounts for my husbands car equipment distribution company.",36,,0
1361550,tanner4976,tanner,2211673.0,,,,1383335102,,,,,1,,0
230541,scott75535875,Scott,,,,,1531839591,,,,,1,,0
740329,ridgely9134,Ridgely,1031307.0,Chicago,Illinois,US,1331408880,,,,,1,Ray,0
1405080,walid2110,walid,,,,,1408290184,,,,,1,,0
837442,lisa32894164,Lisa,684401.0,Texarkana,AR,US,1294093469,,Housewife,I care ,,1,,0
775966,judy6234,Judy,,,,,1343279713,,,,,1,,0
527264,jamie6379,jamie,,,,,1398385532,,,,,36,,0
403202,sydney6274,Sydney,,,,,1383077196,,,,,1,,0
420541,octavious9369,Octavious,,Harrisonburg,VA,US,1348873206,,,,,1,Ryan S,0
813407,audrey4661,Audrey,832252.0,Boise,Idaho,US,1312256060,,,,,1,Jen,0
107071,robert23979461,Robert,,,,,1388524770,,,,,24,,0
681625,sarosh4409,Sarosh,,,,,1412656932,,,,,19,Tino,0
506339,susan8079,Susan,,,,,1395104062,,,,,1,Linda,0
51543,joseph7261,Joseph,,Rochester,New York,US,1424782529,,,,,1,Angela,0
56858,annrichard6312,Ann & Richard,,Tucson,Arizona,US,1316984882,,,,,1,,0
198366,valorie8124,Valorie,,,,,1355889917,,,,,1,,1
578519,hao9781,hao,,,,,1404137559,,,,,1,hao,0
910266,tavinder1749,Tavinder,,,,US,1537175859,,,,,1,,0
1134952,jamesradler,James,,NEW YORK,NY,US,1186870587,,,,,11,,0
1250222,jeanette5521,Jeanette,,,,,1260469892,,Fiber Artist,,,4,Pam,0
1372915,wendy8671,Wendy,,Denver,Colorado,US,1426000519,,,,,1,,0
1534535,klaus2745,Klaus,2439124.0,,,DE,1486844819,,,,,62,,0
872879,abril7162,Abril,1555363.0,,,,1394670735,,,,,4,Marjolein,1
547896,keith1608,Keith,838678.0,Bethlehem,PA,US,1312383749,,,,,803,,0
1119792,vamsikrishna7462,vamsi krishna,,ravulapalerm,andhra pradesh,IN,1344593586,,,,,1,Deepak,0
502149,sarah31873921,Sarah,2714595.0,,,US,1512919480,,,,,2,,0
1165058,nicole9558,Nicole,,,,,1352111022,,,,,13,Noela,0
1211432,maurice2471,Maurice,380257.0,Toronto,Ontario,CA,1245040244,,Retired,Such small amounts can do so much good and I can see my donations at work.,"I worked for the Canadian government, but now I am retired.",30,,0
1411392,brian28359860,Brian,,,,,1232339195,,,,,7,,0
1513969,lambrickparkleader7565,Lambrick Park Leadership,,Victoria,BC,CA,1181062698,,Leadership Group,its the right thing to do.,We organize school events and fund raisers.,6,,0
945021,colby6668,Colby,,,,,1540755671,,,,,2,,0
18374,liam3562,Liam,192361.0,,,,1219072761,,Student,,,3,Grandma Joan,0
11650,cathi4191,Cathi,,Carmel,California,US,1355501721,,,,,3,,1
134941,damonandanna8596,Damon and Anna,,,,,1358788123,,,,,2,Christian,0
1309313,kate1232,Kate,525202.0,San Pedro,CA,US,1271376896,,Info Tech Proj Mgr,I want to help others grow & prosper while making a positive contribution to the world -- and it makes me feel good :o),,16,Debra,2
939317,lalone5339,Lalone,,,,,1468091464,,,,,1,,0
613878,randall8420,randall,1491665.0,,,,1386887935,,,,,1,Pamela,0
356119,tj8504,TJ,,,,,1539014159,,,,,1,,0
599375,donovan6797,Donovan,79611.0,Copperas Cove,TX,US,1193518786,,Internet Entrepreneur,,,1,,0
377023,ole3276,Ole,,,,,1342939752,,,,,21,Mikkel,0
408049,nikola8324,Nikola,2184772.0,Fresno,CA,US,1230692645,,Student,"I believe I have been given abundantly, and I want to share that abundance with people who believe. This small loan will change the life of someone I've never met, and that is POWERFUL!",,19,Natalie MacNeil,0
77439,bisirat4864,Bisirat,,,,,1321218510,,,,,5,,0
241950,lynn2494,Lynn,,,,,1298042923,,,,,4,,0
1261660,benjamin7273,Benjamin,,Jersey City,NJ,US,1164986901,,,,,1,,0
1514193,garet6838,Garet,,Nyack,NY,US,1181156317,,,,,151,,1
343778,christoph1939,Christoph,787486.0,Mannheim,,DE,1307459970,,,,,5,,1
751224,coryl,Cory,,san diego,CA,US,1169699989,,business analysis/software,i like to root for the underdogs,,25,,6
1014980,stephanie3710,Stephanie,,,,,1231181816,,,,,3,Krista,0
383660,konstantin7083,Konstantin,561528.0,Schwaebisch Hall,,DE,1277710341,,Grafiker,,,2,,0
800532,olivia7456,Olivia,,,,,1515977230,,,,,2,,0
403194,gopal9973,Gopal,2052230.0,,,US,1450069099,,,,,2,,0
103805,robert7660,Robert,,,,,1387990474,,,,,1,Shadrach,0
551214,heather89278122,Heather,1139071.0,Gainesville,Florida,US,1342050502,,,,,3,,0
204732,matthew11602034,Matthew,,,,,1292078237,,,,,6,,5
952718,jason5226,Jason,,,,,1378864629,,,,,1,,1
103605,pamela4657,Pamela,,,,,1387892143,,,,,1,Dan & Meghan,0
706014,marissa3994,Marissa,,,,,1571246908,,,,,2,,0
1080273,rosie1246,Rosie,,,,,1372434501,,,,,1,,0
919826,eva1392,blueb3ll,785799.0,,,FR,1307171100,,,"I raised my 10 children on my own when almost penniless and therefore know that hard work pays off, so I'm very pleased that I can show my encouragement & support in this way.",,177,,1
581817,rosie2661,Rosie,1463877.0,,,,1383478789,,,,,1,,0
1349568,lynda8075,Lynda,,,,,1522121347,,,,,1,,0
1046091,sarah8262,Sarah,650531.0,Portland,OR,US,1176611410,,Student,,,9,,1
1128985,graham77841755,Graham,,,,,1472736761,,,,,1,,0
681708,reesa6183,Reesa,,,,,1412353017,,,,,2,,0
1123016,terry9060,Terry,,,,,1520124388,,,,,16,,0
1334153,david73443078,David,2721749.0,,,,1447511027,,,,,1,Alessandra,0
625940,vartika6988,Vartika,,,,,1389027278,,,,,1,,5
826118,maciej9073,Maciej,,,,PL,1315582568,,,,,5,,0
505635,wendy4595,Wendy,,,,,1369028988,,,,,1,Murray,0
1039261,janis7438,Janis,1053562.0,McKinney,TX,US,1332453276,,,,,1,Karen,2
101915,doug8938,Doug,1958471.0,Belleville,Ontario,CA,1235406460,,Business Manager,I believe you help people out by helping them up,I run a factory that produces product used in the confectionary industry,71,,1
650800,jacobm111,Jacob,3321843.0,PHOENIX,AZ,US,1293178033,,,"supporting each other is the right thing to do; monetarily here, but sometimes it's a shoulder, an ear, a hand - it takes a village.",,38,,5
990007,jim8116,Jim,2211705.0,Oakland,California,US,1385006128,,,,,8,,0
1469724,charisse1100,Charisse,143023.0,Anchorage,Alaska,US,1206055863,,Community Public Relations,I was given a gift certificate and discovered an amazing community which provides a rare service: person-to-person micro-lending opportunities. Often times I wonder how I can help those who want to gain financial independence and Kiva allows me to do this. ,,4,,0
1160839,catherine1959,Catherine,398567.0,,,US,1195228308,,Nurse,"It is always the little things that have the biggest impact.  I firmly believe that ""life is a gift and we should live every moment as a thank you note!"" Helping others through Kiva is one way I show my gratitude and make the world a better place. ",I am a nurse and also fundraise for a local non-profit that serves the disabled in my community.,392,,2
1024605,tahira9914,tahira,3304450.0,london,,GB,1573321228,,,,,1,,0
384118,paul7156,Paul,,Columbia City,IN,US,1280200111,,Systems Engineer,,,8,,0
26321,kris4146,Kris,,,,,1398708380,,,,,1,,0
801867,robert71192033,Robert,,,,,1589243580,,,,,2,,0
710220,shamili6652,shamili,,,,,1460389114,,,,,3,,0
82011,barbara63962598,barbara,,Greenwich,New South Wales,AU,1191916108,,author,,,1,barbara,0
69613,natalia7544,Natalia,1186093.0,Bethesda,Maryland,US,1346600212,,,,,1,Sarah,0
241081,marilynn6594,Marilynn,,,,,1603860863,,,,,6,,0
704018,arlyn7815,Arlyn,,Paradise Valley,AZ,US,1246857959,,widow / mother of (4) / grandmother  (7),,,1,David & Tricia,0
973700,brendan4360,Brendan,240091.0,West Leederville,Western Australia,AU,1229393240,,Musician,,,89,David,1
343955,bonita3674,Bonita,,,,,1396532838,,,,,2,,0
851698,nita5822,Nita,,,,,1296350246,,,,,24,,1
980106,daniel23707258,Daniel,,,,,1427211946,,,,,4,,0
1218409,scott9944,Scott,,,,,1204086980,,College Pastor,,,1,,1
1091832,seth7166,Seth,2228750.0,,,US,1466000806,,,,,121,,0
101362,dana3941,Dana,,NY,NY,US,1323801880,,,,,1,,0
1168222,angela62484979,Angela,832237.0,,Florida,UM,1231815289,,Accountant,,,16,Dorothy,1
334455,laurel5925,Laurel,,Sedgwick,ME,US,1252341505,,,,,18,,0
197571,ben9388,Ben,,London,London,GB,1290497178,,,,,6,Helen,0
758502,mercedes2204,Mercedes,,Burnaby,BC,CA,1254186556,,Student,,,4,Shawn,0
767610,laura67702773,Laura,1786069.0,,,,1420501336,,,,,1,Kajsa,0
715603,eva5846,Eva,1238567.0,Denver,CO,US,1206044715,,,I can make a big difference with a little bit of money.  ,,44,,2
385628,rachel2874,Rachel,,,,,1592091550,,,,,1,,0
1467436,amy12686147,Amy,,,,,1418939256,,,,,2,Cheryl,1
414455,glen31282608,Glen,,,,,1321369747,,,,,13,,0
406920,isakkathleenandole7300,"Fiona,Isak,Rosa,Kath&Ole",860333.0,,,DK,1189013077,,,We want to make a difference in this world.,,33,,7
550352,ian3210,Ian,,Trenton,Ontario,CA,1224524508,,,,,66,,0
1163379,patrick2049,Patrick,611185.0,,,US,1285951839,,,,,5,,0
1458541,andrew5864,Andrew,676773.0,San Francisco,CA,US,1246471381,,,,,9,,0
341810,rhiannon5455,Rhiannon,1083756.0,Regina,SK,CA,1335755373,,,,,13,Rikki,2
1331429,cherek3869,Cherek,2502041.0,,,US,1492529603,,,,,1,,0
1291301,kirsten40777854,Kirsten,,,,,1370126623,,,,,1,Katrina,0
814701,steven2688,Steven,,,,,1312272153,,,,,1,Richard,0
269299,sharlene6562,Sharlene,,,,,1461708660,,,,,2,,0
918192,worldloveorganization,World Love Organization,2459355.0,Newport Beach,CA,US,1335566789,,Students,"“Give a man a fish; you have fed him for today. Teach a man to fish; and you have fed him for a lifetime""\r\nGiving him a loan can help him to stand on his own feet and not have to accept hand-outs from others.",,2776,,0
698970,tony6585,Tony,,,Pennsylvania,US,1242254121,,,,,8,Jon,0
498457,maggie4613,Maggie,,Nottingham,England,GB,1367083748,,,,,15,Emma,0
954272,joellen8814,JoEllen,,Huntersville,NC,US,1342792074,,Systems Analyst,"I visited Ecuador in 2012.  It is a beautiful country and I decided that I wanted to help out. Since then, I've branched out into helping people in other countries as well.  My goal is to make a difference in as many countries as I can.  It's an awesome feeling to be able to help make someone else's dream come true.",,22,,0
89431,gianfranco7979,Gianfranco,2077427.0,,,IT,1452771828,,,,,10,,0
19021,veronica4956,Veronica,,,,,1538676372,,,,,1,,0
574690,ondina4959,Ondina,,,,,1229602588,,,,,4,Delia,0
928944,kim3819,Kim,,,,,1514926007,,,,,3,,0
386304,huangbin6415,Huangbin,218404.0,Beijing,Beijing,CN,1224898241,,Financial Analyst,"Life is beautiful, everyone has the right to enjoy his life .","Just graduated from college, I am a beginner on my career. However, I wanna do what I  can do.",1,lumin,1
64146,john3137,John,,Cuyahoga Falls,OH,US,1229979388,,,,,5,,0
342504,marcy6353,Marcy,784964.0,Boston,Massachusetts,US,1307064348,,,,,4,,0
1443364,gaye2871,Ted and Gaye,114030.0,Franklin,TN,US,1200155358,,"Gaye is a retired lawyer, Ted died last year.",We have been fortunate beyond belief and we are honored to help others.,That we help is more important than what we earn our money at.  We are hopeful optimists.,60,,0
1360940,shannon8445,EIS,1461578.0,,,,1383082669,,,,,630,,0
286111,peterjanice9405,Peter & Janice,,,,,1303260992,,,,,1,,0
1233399,tilakam6041,Tilakam,,,,,1207767673,,,,,1,Radha,0
794415,gillian8668,GIllian,1976818.0,,,,1442069340,,,,,14,Tanya,0
101767,judy3770,Judy,,Creve Coeur,Missouri,US,1387809920,,,,,1,Patricia,0
1143880,vikki9360,B and V,70105.0,Redondo Beach,CA,US,1189041357,,,,,40,Marilyn and Lane,1
1058252,decap9265,DECAP Pascale,807648.0,PARIS,,FR,1211919993,,Fundraiser,"I want to help poor south-american people, because I love this region of the world",I raise funds for an organisation that fights AIDS,47,,0
66841,clivia8565,Clivia,,k,,DE,1230108428,,,,,11,,0
686655,marcus6856,Marcus,1033085.0,,,BR,1199584034,,Marine Surveyor,I want to see people standing on their own feet.,,2,Carolina,0
760971,karthick1567,Karthick,2169960.0,,,,1462212303,,,,,1,,0
1115642,alexandramihaela8280,Alexandra-Mihaela,,,,,1401964133,,,,,1,Dan,0
35855,connie3553,Connie,,,,,1400605070,,,,,1,,0
602427,adxl,Sidney & Oscar ADXL,3434070.0,Groningen,Groningen,NL,1195294757,www.adxl.nl,Fathers and businessmen,Some parts of the World needs help. No one chooses for bad luck! It can happen to anyone.,We try to help where we can. We prefer Microloans because it goes directly to the person(s) that need it. A (small) loan can make a big difference in someones live. A euro in Holland is worth much more in other countries. We help because no one chooses for bad luck or (nature) disasters! It can happen to anyone... anytime.,12,,0
1037721,krista4537,KRISTA & GREGORY,457573.0,,,,1261760072,,Vet Tech,,,1,,0
307457,gurmehar3434,Gurmehar,,,,,1330020025,,,,,113,,0
